project_id,project_name,contract_duration,country,technology,counterparty,start_year,screening_date,offered_volume_year_1,offered_volume_year_2,offered_volume_year_3,offered_volume_year_4,offered_volume_year_5,offered_volume_year_6,offered_volume_year_7,offered_volume_year_8,offered_volume_year_9,offered_volume_year_10,risk_bucket_1_factor_1,risk_bucket_1_weight_1,risk_bucket_1_factor_2,risk_bucket_1_weight_2,risk_bucket_1_factor_3,risk_bucket_1_weight_3,risk_bucket_1_factor_4,risk_bucket_1_weight_4,risk_bucket_1_factor_5,risk_bucket_1_weight_5,risk_bucket_2_factor_1,risk_bucket_2_weight_1,risk_bucket_2_factor_2,risk_bucket_2_weight_2,risk_bucket_2_factor_3,risk_bucket_2_weight_3,risk_bucket_2_factor_4,risk_bucket_2_weight_4,risk_bucket_2_factor_5,risk_bucket_2_weight_5,risk_bucket_3_factor_1,risk_bucket_3_weight_1,risk_bucket_3_factor_2,risk_bucket_3_weight_2,risk_bucket_3_factor_3,risk_bucket_3_weight_3,risk_bucket_3_factor_4,risk_bucket_3_weight_4,risk_bucket_3_factor_5,risk_bucket_3_weight_5,risk_bucket_4_factor_1,risk_bucket_4_weight_1,risk_bucket_4_factor_2,risk_bucket_4_weight_2,risk_bucket_4_factor_3,risk_bucket_4_weight_3,risk_bucket_4_factor_4,risk_bucket_4_weight_4,risk_bucket_4_factor_5,risk_bucket_4_weight_5,risk_bucket_5_factor_1,risk_bucket_5_weight_1,risk_bucket_5_factor_2,risk_bucket_5_weight_2,risk_bucket_5_factor_3,risk_bucket_5_weight_3,risk_bucket_5_factor_4,risk_bucket_5_weight_4,risk_bucket_5_factor_5,risk_bucket_5_weight_5
240,Geothermal Reserve GreenTech Inc.,7,Turkey,Renewable Energy,Private Company,2001,2024-06-04,499658.0,591509.0,241505.0,703768.0,142045.0,839122.0,801759.0,,,,9,0.21850491775745717,6,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,5,0.16210637001204087,7,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,5,0.16210637001204087,5,0.21850491775745717,0,0.21015280827875044,10,0.20140072973460818,4,0.20783517421714315,0,0.16210637001204087
241,ClimateCare Ltd. Site A Green,7,Sweden,Waste-to-Energy,Private Company,2013,2024-06-04,358809.0,397758.0,939519.0,711793.0,145230.0,511946.0,658684.0,,,,7,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087,0,0.21850491775745717,2,0.21015280827875044,3,0.20140072973460818,9,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,9,0.21015280827875044,1,0.20140072973460818,0,0.20783517421714315,5,0.16210637001204087,5,0.21850491775745717,5,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087
242,Conservation Clean Power Co. North,4,Japan,Green Building Practices,NGO,2014,2024-06-04,714773.0,349571.0,548766.0,811863.0,,,,,,,4,0.21850491775745717,10,0.21015280827875044,3,0.20140072973460818,0,0.20783517421714315,3,0.16210637001204087,8,0.21850491775745717,7,0.21015280827875044,3,0.20140072973460818,8,0.20783517421714315,7,0.16210637001204087,0,0.21850491775745717,1,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,0,0.16210637001204087,4,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,2,0.21015280827875044,10,0.20140072973460818,1,0.20783517421714315,10,0.16210637001204087
243,East Green Sustainable Futures,7,South Korea,Sustainable Agriculture,Non-Profit Organization,2012,2024-06-04,390995.0,253847.0,453416.0,222824.0,758354.0,350202.0,205169.0,,,,3,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,9,0.20783517421714315,5,0.16210637001204087,10,0.21850491775745717,1,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,2,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,0,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,2,0.20140072973460818,6,0.20783517421714315,8,0.16210637001204087
244,Recycling Site B Nature's Way,5,Poland,Green Building Practices,Government Agency,2012,2024-06-04,841916.0,244015.0,514217.0,568276.0,231550.0,,,,,,9,0.21850491775745717,7,0.21015280827875044,8,0.20140072973460818,10,0.20783517421714315,10,0.16210637001204087,10,0.21850491775745717,6,0.21015280827875044,7,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,8,0.21850491775745717,5,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087,0,0.21850491775745717,7,0.21015280827875044,0,0.20140072973460818,4,0.20783517421714315,6,0.16210637001204087
245,Sustainable North BioEnergy Systems,6,USA,Sustainable Agriculture,NGO,2013,2024-06-04,912774.0,785642.0,337330.0,737257.0,796875.0,318304.0,,,,,0,0.21850491775745717,5,0.21015280827875044,8,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,9,0.21850491775745717,3,0.21015280827875044,0,0.20140072973460818,1,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,4,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087,2,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,4,0.20783517421714315,4,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,0,0.20140072973460818,9,0.20783517421714315,4,0.16210637001204087
246,West ClimateCare Ltd. Biofuel,5,South Africa,Air Pollution Reduction,Non-Profit Organization,2010,2024-06-04,186795.0,333606.0,536479.0,126554.0,668317.0,,,,,,8,0.21850491775745717,9,0.21015280827875044,0,0.20140072973460818,10,0.20783517421714315,1,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,1,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,8,0.21850491775745717,2,0.21015280827875044,8,0.20140072973460818,8,0.20783517421714315,6,0.16210637001204087,7,0.21850491775745717,2,0.21015280827875044,5,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087
247,EcoEnergy Corp. Biofuel East,7,Australia,Water Conservation,Community Group,2000,2024-06-04,919103.0,522755.0,414086.0,108881.0,379445.0,834644.0,699430.0,,,,10,0.21850491775745717,5,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,6,0.16210637001204087,9,0.21850491775745717,4,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087,1,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,0,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,7,0.16210637001204087
248,Green West Clean Power Co.,7,Italy,Green Building Practices,Government Agency,2010,2024-06-04,124065.0,280426.0,456638.0,936038.0,152110.0,580894.0,575131.0,,,,8,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,7,0.20783517421714315,1,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,3,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,9,0.20140072973460818,1,0.20783517421714315,10,0.16210637001204087,0,0.21850491775745717,10,0.21015280827875044,0,0.20140072973460818,6,0.20783517421714315,5,0.16210637001204087,7,0.21850491775745717,9,0.21015280827875044,10,0.20140072973460818,9,0.20783517421714315,0,0.16210637001204087
249,Sustainable West ClimateCare Ltd.,4,Italy,Forestry Management,Government Agency,2014,2024-06-04,197922.0,373799.0,127792.0,907030.0,,,,,,,5,0.21850491775745717,0,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087,2,0.21850491775745717,6,0.21015280827875044,3,0.20140072973460818,10,0.20783517421714315,7,0.16210637001204087,2,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087,9,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,7,0.20783517421714315,9,0.16210637001204087,10,0.21850491775745717,1,0.21015280827875044,7,0.20140072973460818,1,0.20783517421714315,4,0.16210637001204087
250,Site C Wind Renewable Solutions,10,South Africa,Waste Management,Non-Profit Organization,2001,2024-06-04,497324.0,146621.0,430082.0,201267.0,786660.0,714408.0,301836.0,946907.0,574178.0,545409.0,2,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,0,0.20783517421714315,4,0.16210637001204087,7,0.21850491775745717,2,0.21015280827875044,10,0.20140072973460818,6,0.20783517421714315,2,0.16210637001204087,8,0.21850491775745717,5,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087,8,0.21850491775745717,7,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,6,0.16210637001204087
251,Hydro GreenTech Inc. Reserve,7,Turkey,Air Pollution Reduction,Non-Profit Organization,2000,2024-06-04,123979.0,484019.0,820314.0,570855.0,580927.0,359877.0,347285.0,,,,4,0.21850491775745717,8,0.21015280827875044,10,0.20140072973460818,6,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,1,0.21015280827875044,7,0.20140072973460818,7,0.20783517421714315,4,0.16210637001204087,4,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087
252,East BioEnergy Systems Green,1,France,Forestry Management,Government Agency,2009,2024-06-04,555997.0,,,,,,,,,,2,0.21850491775745717,7,0.21015280827875044,9,0.20140072973460818,5,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,5,0.16210637001204087,0,0.21850491775745717,3,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,7,0.20140072973460818,5,0.20783517421714315,4,0.16210637001204087
253,Hydro Renewable Solutions Site B,5,Brazil,Energy Efficiency,NGO,2003,2024-06-04,671790.0,164631.0,163924.0,180505.0,205799.0,,,,,,3,0.21850491775745717,7,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,3,0.16210637001204087,5,0.21850491775745717,0,0.21015280827875044,9,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087,8,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,0,0.20783517421714315,10,0.16210637001204087,10,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,0,0.16210637001204087,0,0.21850491775745717,1,0.21015280827875044,3,0.20140072973460818,9,0.20783517421714315,5,0.16210637001204087
254,Site D Nature's Way Hydro,1,Sweden,Sustainable Agriculture,Private Company,2011,2024-06-04,455898.0,,,,,,,,,,3,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,7,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,9,0.21015280827875044,3,0.20140072973460818,7,0.20783517421714315,8,0.16210637001204087,1,0.21850491775745717,7,0.21015280827875044,5,0.20140072973460818,9,0.20783517421714315,0,0.16210637001204087,9,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,10,0.16210637001204087,2,0.21850491775745717,1,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,8,0.16210637001204087
255,East EcoEnergy Corp. Geothermal,7,Netherlands,Forestry Management,Non-Profit Organization,2014,2024-06-04,746553.0,760070.0,124611.0,243680.0,791552.0,256547.0,743129.0,,,,7,0.21850491775745717,7,0.21015280827875044,10,0.20140072973460818,6,0.20783517421714315,7,0.16210637001204087,7,0.21850491775745717,0,0.21015280827875044,8,0.20140072973460818,3,0.20783517421714315,0,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,10,0.20140072973460818,1,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087,2,0.21850491775745717,9,0.21015280827875044,8,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087
256,Site B Solar BioEnergy Systems,2,Mexico,Green Building Practices,Non-Profit Organization,2000,2024-06-04,823318.0,352022.0,,,,,,,,,0,0.21850491775745717,0,0.21015280827875044,3,0.20140072973460818,4,0.20783517421714315,0,0.16210637001204087,1,0.21850491775745717,3,0.21015280827875044,8,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,6,0.20140072973460818,7,0.20783517421714315,6,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,10,0.16210637001204087,6,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,7,0.20783517421714315,4,0.16210637001204087
257,Sustainable Futures Wind South,1,Indonesia,Green Building Practices,NGO,2010,2024-06-04,784192.0,,,,,,,,,,2,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087,1,0.21850491775745717,7,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,5,0.21850491775745717,9,0.21015280827875044,8,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,5,0.21850491775745717,1,0.21015280827875044,8,0.20140072973460818,2,0.20783517421714315,10,0.16210637001204087,0,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,0,0.16210637001204087
258,Biofuel Reserve Renewable Solutions,2,Turkey,Sustainable Agriculture,Community Group,2000,2024-06-04,313624.0,663628.0,,,,,,,,,2,0.21850491775745717,7,0.21015280827875044,3,0.20140072973460818,8,0.20783517421714315,9,0.16210637001204087,0,0.21850491775745717,6,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,4,0.16210637001204087,3,0.21850491775745717,6,0.21015280827875044,2,0.20140072973460818,1,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,1,0.20783517421714315,3,0.16210637001204087,1,0.21850491775745717,10,0.21015280827875044,6,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087
259,Pure Planet Eco-Friendly North,5,Spain,Waste-to-Energy,Private Company,2007,2024-06-04,874732.0,563955.0,553500.0,353516.0,216144.0,,,,,,6,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,8,0.21015280827875044,1,0.20140072973460818,9,0.20783517421714315,9,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,10,0.20140072973460818,4,0.20783517421714315,8,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,4,0.21015280827875044,2,0.20140072973460818,8,0.20783517421714315,4,0.16210637001204087
260,Sustainable Futures Recycling Site B,10,Poland,Sustainable Agriculture,NGO,2000,2024-06-04,483096.0,305136.0,869982.0,448221.0,896514.0,528463.0,143766.0,292633.0,543394.0,147472.0,3,0.21850491775745717,4,0.21015280827875044,1,0.20140072973460818,10,0.20783517421714315,9,0.16210637001204087,2,0.21850491775745717,5,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,0,0.16210637001204087,9,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,9,0.16210637001204087,1,0.21850491775745717,6,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,8,0.21850491775745717,0,0.21015280827875044,5,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087
261,Green South Renewable Solutions,8,South Africa,Green Building Practices,Private Company,2010,2024-06-04,496873.0,790782.0,110807.0,882101.0,567033.0,742497.0,391020.0,857991.0,,,9,0.21850491775745717,3,0.21015280827875044,0,0.20140072973460818,9,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,9,0.20783517421714315,6,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,10,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,9,0.21850491775745717,4,0.21015280827875044,1,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087,7,0.21850491775745717,2,0.21015280827875044,1,0.20140072973460818,10,0.20783517421714315,0,0.16210637001204087
262,North Eco-Friendly GreenTech Inc.,1,Spain,Air Pollution Reduction,Non-Profit Organization,2010,2024-06-04,543289.0,,,,,,,,,,1,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,1,0.20783517421714315,10,0.16210637001204087,2,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,4,0.20140072973460818,9,0.20783517421714315,2,0.16210637001204087,9,0.21850491775745717,10,0.21015280827875044,0,0.20140072973460818,6,0.20783517421714315,1,0.16210637001204087,8,0.21850491775745717,6,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,8,0.16210637001204087
263,East Nature's Way Wind,10,Turkey,Air Pollution Reduction,Non-Profit Organization,2010,2024-06-04,305857.0,635048.0,565472.0,837604.0,758383.0,480763.0,364271.0,850630.0,468852.0,190719.0,6,0.21850491775745717,9,0.21015280827875044,7,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,5,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,4,0.20783517421714315,9,0.16210637001204087,3,0.21850491775745717,10,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,10,0.16210637001204087,0,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,8,0.21015280827875044,3,0.20140072973460818,6,0.20783517421714315,10,0.16210637001204087
264,Site D EarthFirst Energy Recycling,3,Sweden,Energy Efficiency,Community Group,2002,2024-06-04,806260.0,267922.0,863766.0,,,,,,,,1,0.21850491775745717,2,0.21015280827875044,10,0.20140072973460818,0,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,5,0.20783517421714315,3,0.16210637001204087,8,0.21850491775745717,4,0.21015280827875044,9,0.20140072973460818,10,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,0,0.20783517421714315,0,0.16210637001204087,1,0.21850491775745717,3,0.21015280827875044,2,0.20140072973460818,7,0.20783517421714315,1,0.16210637001204087
265,Eco-Friendly Park Renewable Solutions,1,Canada,Water Conservation,Private Company,2010,2024-06-04,217511.0,,,,,,,,,,7,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,7,0.16210637001204087,8,0.21850491775745717,0,0.21015280827875044,6,0.20140072973460818,6,0.20783517421714315,5,0.16210637001204087,9,0.21850491775745717,2,0.21015280827875044,0,0.20140072973460818,0,0.20783517421714315,7,0.16210637001204087,1,0.21850491775745717,2,0.21015280827875044,4,0.20140072973460818,8,0.20783517421714315,1,0.16210637001204087,10,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087
266,North Geothermal Renewable Solutions,3,USA,Carbon Capture,Private Company,2005,2024-06-04,132072.0,309629.0,670303.0,,,,,,,,8,0.21850491775745717,6,0.21015280827875044,2,0.20140072973460818,3,0.20783517421714315,7,0.16210637001204087,0,0.21850491775745717,1,0.21015280827875044,9,0.20140072973460818,0,0.20783517421714315,8,0.16210637001204087,0,0.21850491775745717,8,0.21015280827875044,7,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,3,0.21850491775745717,7,0.21015280827875044,9,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087,1,0.21850491775745717,5,0.21015280827875044,8,0.20140072973460818,5,0.20783517421714315,4,0.16210637001204087
267,Recycling South Pure Planet,8,Australia,Forestry Management,Private Company,2011,2024-06-04,472126.0,493748.0,909567.0,492521.0,589458.0,647258.0,824629.0,162103.0,,,3,0.21850491775745717,6,0.21015280827875044,7,0.20140072973460818,1,0.20783517421714315,8,0.16210637001204087,2,0.21850491775745717,7,0.21015280827875044,7,0.20140072973460818,4,0.20783517421714315,1,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,6,0.20140072973460818,9,0.20783517421714315,5,0.16210637001204087,6,0.21850491775745717,8,0.21015280827875044,8,0.20140072973460818,4,0.20783517421714315,0,0.16210637001204087,6,0.21850491775745717,7,0.21015280827875044,9,0.20140072973460818,7,0.20783517421714315,2,0.16210637001204087
268,ClimateCare Ltd. Green Park,9,France,Renewable Energy,Community Group,2006,2024-06-04,881165.0,136931.0,890349.0,350141.0,762021.0,244134.0,486287.0,713546.0,676277.0,,7,0.21850491775745717,2,0.21015280827875044,9,0.20140072973460818,7,0.20783517421714315,10,0.16210637001204087,3,0.21850491775745717,10,0.21015280827875044,9,0.20140072973460818,3,0.20783517421714315,1,0.16210637001204087,5,0.21850491775745717,4,0.21015280827875044,0,0.20140072973460818,2,0.20783517421714315,6,0.16210637001204087,10,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087,0,0.21850491775745717,1,0.21015280827875044,1,0.20140072973460818,3,0.20783517421714315,3,0.16210637001204087
269,Clean Power Co. West Conservation,6,Turkey,Forestry Management,Government Agency,2010,2024-06-04,888416.0,653276.0,784931.0,868660.0,808905.0,842434.0,,,,,5,0.21850491775745717,9,0.21015280827875044,10,0.20140072973460818,8,0.20783517421714315,10,0.16210637001204087,7,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,10,0.16210637001204087,9,0.21850491775745717,1,0.21015280827875044,2,0.20140072973460818,6,0.20783517421714315,4,0.16210637001204087,1,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087,2,0.21850491775745717,0,0.21015280827875044,6,0.20140072973460818,3,0.20783517421714315,3,0.16210637001204087
270,Wind EarthFirst Energy Reserve,7,Turkey,Energy Efficiency,Non-Profit Organization,2009,2024-06-04,585671.0,949225.0,795213.0,112321.0,218524.0,928029.0,567751.0,,,,0,0.21850491775745717,6,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,3,0.21850491775745717,0,0.21015280827875044,4,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087,10,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,10,0.21850491775745717,4,0.21015280827875044,6,0.20140072973460818,1,0.20783517421714315,0,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,0,0.20140072973460818,10,0.20783517421714315,7,0.16210637001204087
271,Eco-Friendly Nature's Way Site B,9,India,Carbon Capture,NGO,2008,2024-06-04,120524.0,144154.0,730410.0,801599.0,685103.0,616911.0,933200.0,524032.0,567292.0,,9,0.21850491775745717,0,0.21015280827875044,4,0.20140072973460818,0,0.20783517421714315,2,0.16210637001204087,2,0.21850491775745717,0,0.21015280827875044,9,0.20140072973460818,9,0.20783517421714315,7,0.16210637001204087,5,0.21850491775745717,2,0.21015280827875044,3,0.20140072973460818,3,0.20783517421714315,4,0.16210637001204087,8,0.21850491775745717,0,0.21015280827875044,10,0.20140072973460818,3,0.20783517421714315,6,0.16210637001204087,4,0.21850491775745717,10,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,9,0.16210637001204087
272,Site B Pure Planet Wind,6,Turkey,Air Pollution Reduction,Community Group,2013,2024-06-04,465656.0,418441.0,390178.0,785072.0,147272.0,872141.0,,,,,1,0.21850491775745717,5,0.21015280827875044,7,0.20140072973460818,5,0.20783517421714315,7,0.16210637001204087,9,0.21850491775745717,6,0.21015280827875044,10,0.20140072973460818,2,0.20783517421714315,4,0.16210637001204087,8,0.21850491775745717,3,0.21015280827875044,5,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,1,0.21850491775745717,6,0.21015280827875044,1,0.20140072973460818,6,0.20783517421714315,3,0.16210637001204087,5,0.21850491775745717,10,0.21015280827875044,10,0.20140072973460818,10,0.20783517421714315,10,0.16210637001204087
273,Sustainable Futures Geothermal Park,3,USA,Energy Efficiency,Community Group,2007,2024-06-04,745949.0,643296.0,391867.0,,,,,,,,2,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,4,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,5,0.21015280827875044,3,0.20140072973460818,9,0.20783517421714315,8,0.16210637001204087,4,0.21850491775745717,10,0.21015280827875044,7,0.20140072973460818,2,0.20783517421714315,3,0.16210637001204087,10,0.21850491775745717,8,0.21015280827875044,1,0.20140072973460818,4,0.20783517421714315,5,0.16210637001204087,6,0.21850491775745717,9,0.21015280827875044,3,0.20140072973460818,0,0.20783517421714315,4,0.16210637001204087
274,Biofuel Park ClimateCare Ltd.,6,France,Energy Efficiency,NGO,2006,2024-06-04,331005.0,617241.0,855584.0,547690.0,633314.0,351661.0,,,,,1,0.21850491775745717,7,0.21015280827875044,1,0.20140072973460818,1,0.20783517421714315,0,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,5,0.20783517421714315,1,0.16210637001204087,6,0.21850491775745717,0,0.21015280827875044,10,0.20140072973460818,6,0.20783517421714315,8,0.16210637001204087,0,0.21850491775745717,9,0.21015280827875044,6,0.20140072973460818,10,0.20783517421714315,8,0.16210637001204087,5,0.21850491775745717,3,0.21015280827875044,7,0.20140072973460818,0,0.20783517421714315,2,0.16210637001204087
275,Biofuel GreenTech Inc. Site D,5,Spain,Sustainable Agriculture,Private Company,2012,2024-06-04,756751.0,231324.0,172511.0,939123.0,400584.0,,,,,,3,0.21850491775745717,2,0.21015280827875044,3,0.20140072973460818,5,0.20783517421714315,2,0.16210637001204087,6,0.21850491775745717,0,0.21015280827875044,1,0.20140072973460818,8,0.20783517421714315,8,0.16210637001204087,10,0.21850491775745717,5,0.21015280827875044,5,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,4,0.21850491775745717,3,0.21015280827875044,4,0.20140072973460818,10,0.20783517421714315,6,0.16210637001204087,8,0.21850491775745717,8,0.21015280827875044,6,0.20140072973460818,2,0.20783517421714315,2,0.16210637001204087
276,EarthFirst Energy East Geothermal,4,Mexico,Air Pollution Reduction,Non-Profit Organization,2006,2024-06-04,334936.0,394158.0,264291.0,876966.0,,,,,,,6,0.21850491775745717,4,0.21015280827875044,8,0.20140072973460818,4,0.20783517421714315,5,0.16210637001204087,6,0.21850491775745717,8,0.21015280827875044,2,0.20140072973460818,9,0.20783517421714315,9,0.16210637001204087,6,0.21850491775745717,8,0.21015280827875044,4,0.20140072973460818,7,0.20783517421714315,3,0.16210637001204087,6,0.21850491775745717,4,0.21015280827875044,6,0.20140072973460818,10,0.20783517421714315,3,0.16210637001204087,5,0.21850491775745717,4,0.21015280827875044,0,0.20140072973460818,10,0.20783517421714315,5,0.16210637001204087
